id,brand,category,event,event_text,name,original_timestamp,timestamp,price,product_id,quantity
ajs-next-1625397d5c00beb345cc637708719f35,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-08-22 11:54:38.441 UTC,2022-08-22 11:54:39.074 UTC,495,7506410,1
ajs-next-43aae9b6d5ae05c34ac9e592d61f97f4,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-30 17:23:01.811 UTC,2022-11-30 17:23:04.321 UTC,595,7506852,1
ajs-next-0e5f7d8c41927d1fdded8e80eabc5f45,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-02 15:17:25.677 UTC,2022-11-02 15:17:25.769 UTC,495,7506410,1
ajs-next-2c1edf028b557deba6687c394bb65e25,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-02 14:55:08.379 UTC,2022-11-02 14:55:08.47 UTC,,7506852,1
ajs-next-a4faa96a1f95c6009dc15763dcbdf2b8,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-11-02 14:37:52.802 UTC,2022-11-02 14:37:53.3 UTC,595,7506375,1
ajs-next-ab538378f2e55276e1c48efd2f39fa24,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-09-22 11:19:06.182 UTC,2022-09-22 11:19:07.068 UTC,595,7506375,1
ea842580-c672-4495-99f7-c9da5728b89e,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-11 06:06:38.447 UTC,2022-08-11 06:06:39.406 UTC,595,7506375,
e230f830-8848-406c-8ed1-0afd43604519,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-11 07:49:43.94 UTC,2022-08-11 07:49:44.916 UTC,595,7506375,
9e89ef51-87c1-4f35-8ca9-cc8f3cb1aeab,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-27 08:18:26.796 UTC,2022-12-27 08:18:34.71 UTC,595,7506852,1
ajs-next-60fa17e1d014f987a548caebab03c3c3,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-14 09:11:30.964 UTC,2022-11-14 09:11:34.225 UTC,595,7506852,1
ajs-next-dc7354c1bcfe186c22d209d6d6a632b1,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-29 14:10:47.521 UTC,2022-11-29 14:10:47.977 UTC,595,7506852,1
ajs-next-401e7c6739adafcdeecca666f7f31664,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-09 11:44:52.476 UTC,2022-11-09 11:44:52.718 UTC,595,7506852,1
ajs-next-ca195957eaf654723e6a07650083ce6f,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-02 14:55:29.055 UTC,2022-11-02 14:55:29.484 UTC,495,7506410,1
ajs-next-e80361e3fbe614b102f3c5c09e82e42f,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-16 11:58:06.49 UTC,2022-08-16 11:58:06.759 UTC,595,7506852,1
ajs-next-140fb394b2d71ec9ac31f3049a17ad3c,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-08-10 11:08:44.076 UTC,2022-08-10 11:08:44.673 UTC,495,7506124,1
215ae1a8-03e9-41f0-bbf4-43fd79446b04,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-10-19 07:05:36.134 UTC,2022-10-19 07:05:36.731 UTC,495,7506410,
45f9f018-1a6d-4868-94cf-f7904609bc9b,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-12-01 03:50:06.023 UTC,2022-12-01 03:50:06.506 UTC,495,7506410,1
65e650ea-7e44-499a-9846-dafbb52ce633,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-03 05:42:51.171 UTC,2022-11-03 05:42:51.657 UTC,495,7506410,1
ajs-next-367038075bfcf4b9cac559fc319aa7de,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-22 07:50:33.49 UTC,2022-08-22 07:50:33.702 UTC,,7506852,1
f418b4ec-9aba-41d1-99e3-89b95b179815,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-10 12:27:28.826 UTC,2022-08-10 12:27:29.886 UTC,595,7506852,
acd1759b-c107-4496-ac03-1e880c99fb86,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-29 11:48:12.562 UTC,2022-11-29 11:48:13.337 UTC,495,7506410,1
ajs-next-4a54979432ab8b7580b4e5f69a95092a,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-12-25 09:18:00.417 UTC,2022-12-25 09:18:01.631 UTC,595,7506375,1
ajs-next-b297eb57a73c7f1b6aacc9a6ea452be4,Layer'r,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Layer'r Wottagirl! Exotic Eclipse Fine Fragrance (90ml),2023-02-27 01:03:34.084 UTC,2023-02-27 01:03:34.11 UTC,391,7549406,1
ajs-next-37eab54645b87644f6b4c9ff8e59dd9d,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-30 18:05:28.995 UTC,2022-11-30 18:05:29.191 UTC,,7506852,1
16e02f6c-4ff8-43cb-b5ca-987b4138f3a0,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-08-11 06:07:15.27 UTC,2022-08-11 06:07:16.254 UTC,495,7506124,
201c1efb-4f5f-4e49-8172-803d07c7fedf,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-11 07:48:59.192 UTC,2022-08-11 07:49:00.181 UTC,595,7506375,
ajs-next-627863da6dee03b801318de460bcad75,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-03 06:44:00.322 UTC,2022-11-03 06:44:00.613 UTC,,7506852,1
ajs-next-27156cc1fdc14a99c7cc1363a01f49c4,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-04 05:36:58.179 UTC,2022-11-04 05:37:07.842 UTC,595,7506852,1
ajs-next-95632940f20517c572b6efaf533e32d1,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-02 11:56:34.348 UTC,2022-11-02 11:56:33.374 UTC,,7506852,1
b9e0ea8d-0c24-4afa-ba0f-a661dff4c545,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-10-19 07:06:12.107 UTC,2022-10-19 07:06:12.718 UTC,595,7506852,
ajs-next-ce7bb7caecc2b08bd73b122c8e74b651,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-11 07:33:16.801 UTC,2022-11-11 07:33:17.084 UTC,595,7506852,1
ajs-next-c5f5cd4406c0ba5cbe6ff44acff5ef52,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-18 04:49:19.727 UTC,2022-08-18 04:49:20.062 UTC,595,7506375,1
ajs-next-2e0368a66d4e33671e3c61f81fa5f936,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-08-09 12:13:48.322 UTC,2022-08-09 12:13:48.948 UTC,495,7506410,1
ajs-next-ad89aa9231c9a5088cf1818c29ee3ea1,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-09-22 11:19:02.658 UTC,2022-09-22 11:19:03.548 UTC,595,7506375,1
CF635CFF-5CBB-4ADC-9F3E-79DD9D351DFD,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-28 13:23:53.849 UTC,2022-12-28 13:23:54.317 UTC,595,7506852,1
ajs-next-b05165d3bf3c6b15a54e0940c4c4bca9,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-29 14:12:13.141 UTC,2022-11-29 14:12:13.463 UTC,,7506410,1
ajs-next-e50dd42322452eafe669ac1db3a8ad4c,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-21 14:07:21.478 UTC,2022-12-21 14:07:21.801 UTC,,7506852,1
ajs-next-73b27fc8bb2e090a431b63f857a4b24e,AND,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,And Crafted By Ajmal Dainty Glam Fragrance Mist (200ml),2023-01-12 07:12:27.17 UTC,2023-01-12 07:12:27.507 UTC,,7539748,1
ajs-next-4c865b76fa63ee5a188b81b3ffe76396,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-30 19:07:41.218 UTC,2022-11-30 19:07:41.416 UTC,,7506852,1
ajs-next-e10e6cbf9c8dae30749d6bc358b27ea2,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-11-02 14:55:19.013 UTC,2022-11-02 14:55:19.372 UTC,495,7506124,1
680465df-4db3-431b-b946-69a63cb11487,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-29 14:10:58.062 UTC,2022-11-29 14:10:58.83 UTC,495,7506410,1
37D48582-7259-4F38-8BC2-06E6C18FD9CA,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-28 13:23:55.493 UTC,2022-12-28 13:23:55.961 UTC,595,7506852,1
ajs-next-11434a63deda479236c1428b268d8a4a,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-12-16 01:45:43.918 UTC,2022-12-16 01:45:44.391 UTC,495,7506410,1
58fb034c-d7ed-408f-bb5e-d7e697cd7c16,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-18 11:16:04.121 UTC,2022-08-18 11:16:05.353 UTC,595,7506852,
DDE539E5-E1BE-4532-B756-80243FF1555A,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-28 13:23:54.181 UTC,2022-12-28 13:23:54.649 UTC,595,7506852,1
ajs-next-cfd636fc7e913824638e3ad383dcaad5,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-30 19:07:31.48 UTC,2022-11-30 19:07:31.677 UTC,,7506410,1
ajs-next-2cfc3d7d95ba492a64caf320a0174b70,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-03 10:26:00.188 UTC,2022-11-03 10:26:00.536 UTC,,7506852,1
ajs-next-aa65190d9a37e3cd69eb953bfbfce9e4,LUXURIATE,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,LUXURIATE Wild Lily Fragrance Body Mist (100ml),2023-02-09 06:23:57.004 UTC,2023-02-09 06:23:57.039 UTC,,7546327,1
47a1e7b1-8024-4d5a-87eb-7986bcce478b,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-10-19 07:06:21.737 UTC,2022-10-19 07:06:22.348 UTC,595,7506852,
1A10F7DC-05C1-4968-A3CE-94D50CA38D3E,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2023-01-23 15:21:02.305 UTC,2023-01-23 15:21:02.477 UTC,371,7506410,1
ajs-next-fafcc053b5f38d247bb8b94603679419,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-12 05:52:44.048 UTC,2022-08-12 05:52:44.906 UTC,595,7506852,1
ajs-next-45b36e41fae2e06e2523c4158910cfb7,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-02 14:37:47.992 UTC,2022-11-02 14:37:48.494 UTC,495,7506410,1
b77ef90a-5f24-450c-b155-0e91acebfe95,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-10 06:20:10.776 UTC,2022-11-10 06:20:11.192 UTC,1190,7506852,1
DFC424A2-F612-4FDB-9D7D-07B6AC1DD711,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-28 13:23:52.926 UTC,2022-12-28 13:23:53.394 UTC,595,7506852,1
266b598d-ba22-4082-9585-ccb89cf0b725,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-08-24 08:00:54.183 UTC,2022-08-24 08:00:54.938 UTC,495,7506124,
ajs-next-12e72a718823b6beb66a554ae0ed779c,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-10 07:57:52.13 UTC,2022-08-10 07:57:52.134 UTC,595,7506375,1
ajs-next-e0b02c676b3f815be9c250e4477a9765,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-03 07:13:18.938 UTC,2022-11-03 07:13:19.019 UTC,595,7506852,1
744f3e33-9bd3-4e4e-913a-418969091eb6,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-11 07:49:42.349 UTC,2022-08-11 07:49:43.325 UTC,595,7506375,
ecaa2887-0384-495b-a8c5-150c5ec5e6da,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-12-27 08:16:43.948 UTC,2022-12-27 08:16:28.921 UTC,495,7506410,1
ajs-next-58297a5753fb658fa45b9652ff2540ae,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-11-29 17:04:47.921 UTC,2022-11-29 17:05:09.373 UTC,495,7506124,1
ajs-next-083b7fdfeedfdd01afb066a71d66525a,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-08-10 11:08:42.027 UTC,2022-08-10 11:08:42.627 UTC,495,7506410,1
ajs-next-284e189134d9e3190cccd0cecabe2fc3,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-19 08:43:12.806 UTC,2022-08-19 08:43:14.125 UTC,595,7506852,1
94c0b4bd-adc8-43fc-bf54-1673a9191e68,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-11-03 10:37:05.912 UTC,2022-11-03 10:37:06.597 UTC,495,7506124,1
ajs-next-9ad4eabef7a2a10c5c3547fe95e7c0c3,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-11-02 14:53:00.864 UTC,2022-11-02 14:53:01.005 UTC,595,7506375,1
ajs-next-6e85513569cfd062a84d751235054612,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-16 10:02:29.506 UTC,2022-08-16 10:02:29.728 UTC,,7506852,1
ajs-next-cb44a78919a1b8116d1edfb702ca5f52,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-10-20 06:06:13.52 UTC,2022-10-20 06:06:14.595 UTC,595,7506852,1
ajs-next-20189b0ad70b56dd99a26ce449eaef22,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-09-28 04:45:58.242 UTC,2022-09-28 04:45:58.45 UTC,495,7506124,1
ajs-next-32e806cd84019260be6bafa9056a8d49,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-02 15:40:25.513 UTC,2022-11-02 15:40:26.218 UTC,,7506410,1
6145336c-7652-4bea-933b-e0316ad4d70d,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-10 10:41:35.155 UTC,2022-08-10 10:41:36.232 UTC,595,7506375,
6aa644b7-b876-413e-beb7-5164a8152116,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-08-16 10:42:33.596 UTC,2022-08-16 10:42:34.499 UTC,495,7506124,
ajs-next-1a05d5b4034b82527af6eff65be1677d,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-16 13:33:10.361 UTC,2022-08-16 13:33:13.439 UTC,595,7506852,1
ajs-next-1ea713938a6ead27e8998dc175a42c77,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-30 16:53:04.87 UTC,2022-11-30 16:53:05.14 UTC,,7506852,1
aedd4dff-8cd1-432d-8228-73f613a8058c,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-11 06:07:09.47 UTC,2022-08-11 06:07:10.454 UTC,595,7506852,
ajs-next-764a2c58bab567fd32c5f55429e2c445,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-08-18 04:49:21.134 UTC,2022-08-18 04:49:21.47 UTC,495,7506124,1
ajs-next-4cdc2335d58670d57929bc67e16f4f88,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-12-13 10:26:08.319 UTC,2022-12-13 10:26:08.509 UTC,,7506375,1
ajs-next-6b29d999f783b90a30df49051b20b7bb,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-08-10 10:39:39.223 UTC,2022-08-10 10:39:49.739 UTC,595,7506852,1
ajs-next-fc9679bc6fc50d47e2d1ca74c93dee34,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-30 16:40:24.432 UTC,2022-11-30 16:40:24.709 UTC,,7506410,1
ajs-next-ea86d46217cceeec1229b8e1fa15af72,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-02 14:55:15.798 UTC,2022-11-02 14:55:16.179 UTC,595,7506852,1
ajs-next-0e879248a6823d014193aab42e39afc6,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-11-02 11:57:32.436 UTC,2022-11-02 11:57:32.935 UTC,495,7506124,1
ajs-next-d9c570102014cf5a5ac07d6a131ca769,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-09-22 11:19:02.267 UTC,2022-09-22 11:19:03.158 UTC,495,7506124,1
ajs-next-6a0253e3490cf2ca09dd9e8bf918ac8f,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-11-03 07:13:53.037 UTC,2022-11-03 07:13:53.118 UTC,495,7506410,1
070DBE06-95C2-4412-915A-F3C5CB45F8D5,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-28 13:23:51.334 UTC,2022-12-28 13:23:51.796 UTC,595,7506852,1
39c7f8d2-094a-4638-9a56-2067d799ef87,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-08-09 09:11:44.325 UTC,2022-08-09 09:11:45.346 UTC,495,7506124,
ajs-next-9c90c6f8f64bb66ea714f85b4b3765ca,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-09-22 09:54:35.297 UTC,2022-09-22 09:54:35.597 UTC,595,7506852,1
ee2bbfb6-3742-4ca9-a542-5ea7f7814211,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-08-11 06:07:11.532 UTC,2022-08-11 06:07:12.516 UTC,495,7506410,
B4F7650F-9DD3-4C46-8CF9-91613C18B1D5,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-12-28 13:23:55.934 UTC,2022-12-28 13:23:56.402 UTC,595,7506852,1
f6c3ee73-0caa-455e-8c3c-e93f4e59573b,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-04 12:08:44.279 UTC,2022-11-04 12:08:43.953 UTC,595,7506852,1
19fa78c7-8500-4df5-b034-8db21b50de6c,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Face & Body Refreshing Rose Mist - 001 Strolling In The French Riviera (40ml),2022-11-04 05:43:51.91 UTC,2022-11-04 05:43:51.431 UTC,595,7506852,1
ajs-next-6c23b82bb969ce992bfdcdce21fc031f,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-12-16 06:27:27.024 UTC,2022-12-16 06:27:27.927 UTC,,7506410,1
01D93104-A703-48DE-B65E-CCCC4A83F517,AND,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,And Crafted By Ajmal Dainty Glam Fragrance Mist (200ml),2022-12-27 06:29:54.156 UTC,2022-12-27 06:29:54.571 UTC,400,7539748,1
ajs-next-a68b13afd1a81571adb08c32ccb4d828,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,ColorBar Fragrance Mist - 003 Wild at Heart (250ml),2022-08-16 11:35:10.791 UTC,2022-08-16 11:35:11.037 UTC,495,7506410,1
ajs-next-26bbad490f7f2ac79a98fe0e248ea0fa,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Mogra Mist - 001 Scent Of An India Temple (40ml),2022-08-12 09:42:54.561 UTC,2022-08-12 09:42:54.848 UTC,595,7506375,1
ajs-next-f511460b6495bf3c6104065d39a20242,Colorbar,Womens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Colorbar Love You More Fragrance Mist (250ml),2022-11-02 14:54:48.549 UTC,2022-11-02 14:54:48.654 UTC,,7506124,1
