id,event,event_text,original_timestamp,timestamp,products
ajs-next-fd7fb0a70200745ed14de17f4f3a0776,order_completed,Order Completed,2023-03-08 06:43:45.740000 UTC,2023-03-08 06:43:47.141000 UTC,"[{""brand"":""SUGAR Cosmetics"",""name"":""Sugar All Set To Go Banana Loose Powder - Beige (7g)"",""price"":599,""product_id"":7502478,""quantity"":1},{""brand"":""Nivea"",""name"":""Nivea Women Whitening Smooth Skin Deodorant Roll On (50ml)"",""price"":159,""product_id"":7517138,""quantity"":1},{""brand"":""Dot \u0026 Key"",""name"":""Dot \u0026 Key 72 Hr Hydrating Gel + Probiotics (25ml)"",""price"":237,""product_id"":7521116,""quantity"":1}]"
ajs-next-3969fc8fbe4e90d9a38353db516a3973,order_completed,Order Completed,2023-03-08 10:28:57.753000 UTC,2023-03-08 10:28:59.149000 UTC,"[{""brand"":""Maybelline New York"",""name"":""Maybelline New York Instant Age Rewind Eraser Multi Use Concealer - 140 Honey (6ml)"",""price"":699,""product_id"":7540768,""quantity"":1},{""brand"":""MARS"",""name"":""MARS Fabulash Mascara (12gm)"",""price"":199,""product_id"":7548441,""quantity"":1}]"
ajs-next-92a5325de1535c36c7a46dcaae0963f0,order_completed,Order Completed,2023-03-08 12:10:31.604000 UTC,2023-03-08 12:10:32.816000 UTC,"[{""brand"":""De Fabulous"",""name"":""De Fabulous Get Closer Scalp Aid Conditioner (250ml)"",""price"":1350,""product_id"":7536939,""quantity"":2},{""brand"":""De Fabulous"",""name"":""De Fabulous Get Closer Scalp Aid Shampoo (250ml)"",""price"":1350,""product_id"":7536944,""quantity"":2}]"
ajs-next-eca2118a296bea8d7a825fa83356724f,order_completed,Order Completed,2023-03-11 08:23:05.961000 UTC,2023-03-11 08:23:06.498000 UTC,"[{""brand"":""SUGAR Cosmetics"",""name"":""Sugar Smudge Me Not Lip Duo - 09 Suave Mauve (Mauve) (3.5ml)"",""price"":359,""product_id"":7502895,""quantity"":1},{""brand"":""Soulflower"",""name"":""Soulflower Ocean Blue Bath Salt - (500g)"",""price"":382,""product_id"":7527455,""quantity"":1},{""brand"":""BRYAN \u0026 CANDY"",""name"":""BRYAN \u0026 CANDY Lavender Shower Gel (300ml)"",""price"":297,""product_id"":7535903,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Forever Matte Liquid Lip Color - Nude Pink (5.6ml)"",""price"":296,""product_id"":7539176,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9To5 Primer + Matte Lip Color - Mm1 Mauve Matter (3.6g)"",""price"":368,""product_id"":7539204,""quantity"":1},{""brand"":""Carlton London"",""name"":""Carlton London Women Love Perfume (30ml)"",""price"":708,""product_id"":7544895,""quantity"":1}]"
ajs-next-558f7868267ae98cda014753bc26638b,order_completed,Order Completed,2023-03-11 14:59:24.393000 UTC,2023-03-11 14:59:24.750000 UTC,"[{""brand"":""Blue Heaven"",""name"":""Blue Heaven Instant Nail Paint Remover (28ml)"",""price"":40,""product_id"":7537691,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9 To 5 Weightless Mousse Foundation - Nude Brown (25g)"",""price"":497,""product_id"":7540526,""quantity"":2}]"
ajs-next-4436ac1431fc8c15d8e819a280d9b2be,order_completed,Order Completed,2023-03-11 14:58:39.485000 UTC,2023-03-11 14:58:40.528000 UTC,"[{""brand"":""Blue Heaven"",""name"":""Blue Heaven Instant Nail Paint Remover (28ml)"",""price"":40,""product_id"":7537691,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9 To 5 Weightless Mousse Foundation - Nude Brown (25g)"",""price"":497,""product_id"":7540526,""quantity"":2}]"
ajs-next-9cb73dfae4697bc3bf8881e8a5584f98,order_completed,Order Completed,2023-03-11 06:01:39.962000 UTC,2023-03-11 06:01:40.629000 UTC,"[{""brand"":""Himalaya"",""name"":""Himalaya Baby Lotion (700ml)"",""price"":500,""product_id"":7524250,""quantity"":1},{""brand"":""Minimalist"",""name"":""Minimalist Multi-vitamin SPF 50 PA ++++ Sunscreen - (50g)"",""price"":379,""product_id"":7531921,""quantity"":1},{""brand"":""Minimalist"",""name"":""Minimalist SPF 60 PA ++++ Face Sunscreen With Antioxidant Silymarin - (50g)"",""price"":569,""product_id"":7532090,""quantity"":1},{""brand"":""Mirah Belle"",""name"":""Mirah Belle Natural Calendula Chamomile Baby Shampoo (200ml)"",""price"":354,""product_id"":7533116,""quantity"":1},{""brand"":""The Man Company"",""name"":""The Man Company Charcoal Peppermint \u0026 Clove Shampoo (250ml)"",""price"":517,""product_id"":7533691,""quantity"":1},{""brand"":""Fixderma"",""name"":""Fixderma Shadow SPF 30 Lotion for Kids (75g)"",""price"":445,""product_id"":7534137,""quantity"":1}]"
F66908DB-5EC8-484E-AEC8-2E8F00CC0860,order_completed,Order Completed,2023-02-10 15:34:35.135000 UTC,2023-02-10 15:34:35.265000 UTC,"[{""brand"":""Maybelline New York"",""category"":""Eyeliner"",""coupon"":"""",""currency"":""INR"",""name"":""Maybelline New York Line Tattoo Crayon Eyeliner - Black (0.4g)"",""price"":499,""product_id"":""7540742"",""quantity"":4},{""brand"":""Street Wear"",""category"":""Liquid Lipstick"",""coupon"":"""",""currency"":""INR"",""name"":""Streetwear Lip2Last Matte Liquid Lipstick - Mood Nude (5ml)"",""price"":499,""product_id"":""7513923"",""quantity"":11}]"
39390B2B-F57F-43D8-8169-FE7D3AF531EF,order_completed,Order Completed,2023-02-10 12:48:34.544000 UTC,2023-02-10 12:48:34.890000 UTC,"[{""brand"":""Streax"",""category"":""Hair Color"",""coupon"":"""",""currency"":""INR"",""name"":""Streax Hair Colour - 3 Dark Brown (25gm+20ml)"",""price"":24.85,""product_id"":""7545570"",""quantity"":1}]"
546A5A9A-41BF-4A6A-9A70-EC4FF9C43F6B,order_completed,Order Completed,2023-02-10 18:37:06.914000 UTC,2023-02-10 18:37:08.340000 UTC,"[{""brand"":""Beauty People"",""category"":""Lipstick"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Beauty People Sheer Color Lipstick 422 (3.8gm)"",""price"":111.75,""product_id"":""7530801"",""quantity"":1},{""brand"":""Maybelline New York"",""category"":""Lipstick"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Maybelline New York Color Sensational Creamy Matte Lipstick - 680 Mesmerizing Magenta (3.9g)"",""price"":263.2,""product_id"":""7540821"",""quantity"":1},{""brand"":""Lakme"",""category"":""Lipstick"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Lakme 9To5 Primer + Matte Lip Color - Mr6 Coral Date (3.6g)"",""price"":350.02,""product_id"":""7539186"",""quantity"":1}]"
e4c21816-752a-45eb-a699-e78a615a958d,order_completed,Order Completed,2023-04-06 07:31:17.160000 UTC,2023-04-06 07:31:17.387000 UTC,"[{""brand"":""COSRX"",""category"":""Face Moisturiser"",""coupon"":"""",""name"":""COSRX Advanced Snail 96 Mucin Power Essence (100ml)"",""price"":1377,""product_id"":""7522436"",""quantity"":1},{""brand"":""Minimalist"",""category"":""Skin Cleanser"",""coupon"":"""",""name"":""Minimalist 2% Salicylic Acid + LHA Cleanser Reduces Sebum \u0026 Acne - (100ml)"",""price"":284,""product_id"":""7524004"",""quantity"":1},{""brand"":""Maybelline New York"",""category"":""Concealer"",""coupon"":"""",""name"":""Maybelline New York Instant Age Rewind Eraser Multi Use Concealer - 130 Medium (6ml)"",""price"":559,""product_id"":""7540773"",""quantity"":1}]"
f087a094-3c8e-405c-9ff6-a67ed0de7729,order_completed,Order Completed,2023-04-06 18:18:37.274000 UTC,2023-04-06 18:18:38.282000 UTC,"[{""brand"":""ETUDE HOUSE"",""category"":""Eyebrow Enhancer"",""coupon"":"""",""name"":""ETUDE HOUSE Drawing Eyebrow - 01 Dark Brown (0.25g)"",""price"":247,""product_id"":""7543191"",""quantity"":1},{""brand"":""Swiss Beauty"",""category"":""Highlighters"",""coupon"":"""",""name"":""Swiss Beauty Drop and Glow Liquid Highlighter - Rose Gold (18ml)"",""price"":399,""product_id"":""7502356"",""quantity"":1},{""brand"":""KIRO"",""category"":""Lipstick"",""coupon"":"""",""name"":""KIRO Lush Moist Matte Lipstick - Ginger Tea 05 (4.2g)"",""price"":640,""product_id"":""7526632"",""quantity"":1},{""brand"":""KIRO"",""category"":""Lipstick"",""coupon"":"""",""name"":""KIRO Lush Moist Matte Lipstick - Hibiscus Petal 11 (4.2g)"",""price"":640,""product_id"":""7526589"",""quantity"":1},{""brand"":""Maybelline New York"",""category"":""Mascara"",""coupon"":"""",""name"":""Maybelline New York Hyper Curl Waterproof Mascara - Very Black (9.2ml)"",""price"":399,""product_id"":""7540729"",""quantity"":1},{""brand"":""Wet n Wild"",""category"":""Lip Liner"",""coupon"":"""",""name"":""Wet N Wild Color Icon Pencil Lip Liner - Willow (1.4g)"",""price"":165,""product_id"":""7530077"",""quantity"":1}]"
2ea65e24-e0d5-4811-91fb-19d414f91a34,order_completed,Order Completed,2023-04-05 15:01:21.839000 UTC,2023-04-05 15:01:22.342000 UTC,"[{""brand"":""Streax"",""category"":""Hair Colour"",""coupon"":"""",""name"":""Streax Insta Shampoo Hair Colour - 1 Natural Black (18ml)"",""price"":22,""product_id"":""7545604"",""quantity"":1}]"
ajs-next-b2c0dcce5eb18d0acc7c6187b45216b1,order_completed,Order Completed,2022-09-06 08:14:53.621000 UTC,2022-09-06 08:14:53.833000 UTC,"[{""item_brand"":""Miss Claire"",""item_id"":7505297,""item_name"":""Miss Claire Nature Essence Face Mask - Sandalwood \u0026 Rose (25ml)""}]"
8d1fe3bf-9304-45fe-9f97-d596ccbcce4c,order_completed,Order Completed,2023-01-09 15:47:07.552000 UTC,2023-01-09 15:47:08.571000 UTC,"[{""brand"":""Vaadi Herbals"",""category"":""Soaps"",""coupon"":"""",""name"":""Vaadi Herbals Elbow Foot Knee Handmade Scrub Soap (75g)"",""price"":44,""product_id"":""7535409"",""quantity"":1}]"
F9D618B9-A0D9-4168-9D85-47E32DA4A21B,order_completed,Order Completed,2023-01-17 18:46:14.432000 UTC,2023-01-17 18:46:14.874000 UTC,"[{""brand"":""Blue Heaven"",""category"":""Kajal"",""coupon"":"""",""currency"":""INR"",""name"":""Blue Heaven Classic Kajal (2g)"",""price"":10.8,""product_id"":""7540474"",""quantity"":1}]"
ajs-next-f6c27abd401cb6bde6e6365a26d7ab1b,order_completed,Order Completed,2023-04-02 22:41:13.088000 UTC,2023-04-02 22:41:14.382000 UTC,"[{""brand"":""L'Oreal Paris"",""name"":""L'Oreal Paris Hydrafresh Anti-Ox Grape Seed Creamy Foam (125ml)"",""price"":320,""product_id"":7524026,""quantity"":1},{""brand"":""Vega"",""name"":""Vega Blooming Air 1000W Foldable Hair Dryer VHDH-05 (Color May Vary)"",""price"":899,""product_id"":7540179,""quantity"":1}]"
ajs-next-bc80adf9c5967250e7dfc05eaa483de7,order_completed,Order Completed,2023-04-09 08:16:25.925000 UTC,2023-04-09 08:16:25.932000 UTC,"[{""brand"":""Pond's"",""category"":""Face Moisturiser"",""name"":""Pond's Age Miracle Wrinkle Corrector Day Cream SPF 18 Pa++ - (10g)"",""price"":120,""product_id"":7531342,""quantity"":9}]"
dab3885a-2f5f-4a0d-b32b-cd0ea67a90a9,order_completed,Order Completed,2022-12-29 12:07:42.569000 UTC,2022-12-29 12:07:43.204000 UTC,"[{""brand"":""Wet n Wild"",""category"":""Sponges \u0026 Applicators"",""coupon"":"""",""name"":""Wet N Wild Makeup Sponge Applicator"",""price"":509.15,""product_id"":""7530242"",""quantity"":1},{""brand"":""Mamaearth"",""category"":""Eye Care Eye Masks"",""coupon"":"""",""name"":""Mamaearth Bye Bye Dark Circles (20g)"",""price"":399,""product_id"":""7523069"",""quantity"":1},{""brand"":""Lakme"",""category"":""Face Moisturizer"",""coupon"":"""",""name"":""Lakme Absolute Perfect Radiance Skin Brightening Day Creme (28g)"",""price"":177.75,""product_id"":""7539663"",""quantity"":1},{""brand"":""Innisfree"",""category"":""Sheet Masks"",""coupon"":"""",""name"":""Innisfree My Real Squeeze Cucumber Sheet Mask EX (20ml)"",""price"":100,""product_id"":""7533961"",""quantity"":1},{""brand"":""Biotique"",""category"":""Aftershave Lotion"",""coupon"":"""",""name"":""Biotique Bio Wild Grass Soothing After Shave Gel (120ml)"",""price"":180,""product_id"":""7536554"",""quantity"":1}]"
ajs-next-6edadbd21abc2ccf8c65bcb53b0821d9,order_completed,Order Completed,2023-02-08 09:05:46.001000 UTC,2023-02-08 09:05:47.562000 UTC,"[{""brand"":""Estee Lauder"",""name"":""Estee Lauder Double Wear Stay-In-Place Makeup Foundation SPF 10 - 2N1 Desert Beige (15ml)"",""price"":1850,""product_id"":7503436,""quantity"":1}]"
ajs-next-b19d4d2750e3a55d598fda7001c5092e,order_completed,Order Completed,2023-02-08 08:46:45.767000 UTC,2023-02-08 08:46:46.506000 UTC,"[{""brand"":""Faces Canada"",""name"":""Faces Canada Magneteyes Kajal - Deep Black (0.35g)"",""price"":134.25,""product_id"":7509916,""quantity"":1}]"
ajs-next-c954867bc23587ea4bd0ea8d6da24693,order_completed,Order Completed,2023-03-21 10:02:46.210000 UTC,2023-03-21 10:02:46.412000 UTC,"[{""brand"":""Farmacy Beauty"",""name"":""Farmacy Beauty Green Clean Makeup Removing Cleansing Balm (50ml)"",""price"":2400,""product_id"":7553671,""quantity"":1},{""brand"":""Farmacy Beauty"",""name"":""Farmacy Beauty Honey Savior All-In-One Skin Repair Salve (46g)"",""price"":3550,""product_id"":7553673,""quantity"":1}]"
ajs-next-d1ea418b2f8f43325ae102a3b27db0a2,order_completed,Order Completed,2023-03-21 15:34:56.221000 UTC,2023-03-21 15:34:56.736000 UTC,"[{""brand"":""Re'equil"",""name"":""Re'equil Ceramide \u0026 Hyaluronic Acid Moisturizer (100g)"",""price"":395,""product_id"":7521859,""quantity"":1},{""brand"":""Plum"",""name"":""Plum Bodylovin' Vanilla Vibes Sugar Body Scrub - (200g)"",""price"":550,""product_id"":7527295,""quantity"":1},{""brand"":""Simple"",""name"":""Simple Kind To Skin Refreshing Facial Wash (150ml)"",""price"":346,""product_id"":7531635,""quantity"":1}]"
ajs-next-90c944b60471892d08aa60641f6d6d1b,order_completed,Order Completed,2023-01-24 09:15:51.032000 UTC,2023-01-24 09:15:51.415000 UTC,"[{""brand"":""Innisfree"",""name"":""Innisfree My Real Squeeze Mask - Lime (20ml)"",""price"":100,""product_id"":7522635,""quantity"":1}]"
ajs-next-62ac5f5ab5feab3efce7bc80cf96c36e,order_completed,Order Completed,2023-01-24 12:16:10.794000 UTC,2023-01-24 12:16:11.704000 UTC,"[{""brand"":""Lakme"",""name"":""Lakme 9To5 Natural Aloe Aqua Gel (50g)"",""price"":225,""product_id"":7539643,""quantity"":1}]"
865f8491-6902-43c8-9114-022d4af8de56,order_completed,Order Completed,2023-01-06 17:24:05.930000 UTC,2023-01-06 17:24:07.271000 UTC,"[{""brand"":""Vega"",""category"":""Hair Dryers"",""coupon"":"""",""name"":""Vega Go Style 1200W Hot \u0026 Cool Hair Dryer VHDH-18"",""price"":1199,""product_id"":""7540201"",""quantity"":1},{""brand"":""GUBB"",""category"":""Hair Brushes"",""coupon"":"""",""name"":""GUBB Styling Hair Brush with Pin - Elite Range (140g)"",""price"":216.3,""product_id"":""7520720"",""quantity"":1}]"
3176586E-74A9-4321-A790-97814B6060F7,order_completed,Order Completed,2023-03-22 13:43:02.598000 UTC,2023-03-22 13:43:03.107000 UTC,"[{""brand"":""M.A.C"",""category"":""Face Primer"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""M.A.C Prep + Prime Fix+ - Original (100ml)"",""price"":1950,""product_id"":""7519188"",""quantity"":1}]"
56B303DE-A024-4B55-B54A-F4279F3EC5BD,order_completed,Order Completed,2023-02-06 07:07:53.245000 UTC,2023-02-06 07:07:55.687000 UTC,"[{""brand"":""Elle 18"",""category"":""Nail Polish"",""coupon"":"""",""currency"":""INR"",""name"":""Elle18 Nail Pops Nail Color - Shade 175 (5ml)"",""price"":55,""product_id"":""7503649"",""quantity"":1}]"
83c92574-5abc-4ba1-b899-d009eae12eb2,order_completed,Order Completed,2023-01-02 08:35:51.134000 UTC,2023-01-02 08:35:52.481000 UTC,"[{""brand"":""VLCC"",""category"":""Face Sunscreen"",""coupon"":"""",""name"":""Vlcc Matte Look Depigmentation Sunscreen Gel Creme SPF 30 (100g)"",""price"":345,""product_id"":""7540138"",""quantity"":5},{""brand"":""Bobbi Brown"",""category"":""Liquid Lipstick"",""coupon"":"""",""name"":""Bobbi Brown Crushed Liquid Lip Colour - Haute Cocoa (6ml)"",""price"":1990,""product_id"":""7502226"",""quantity"":1}]"
b51a82f1-809e-46b6-8069-0a99b49640e8,order_completed,Order Completed,2023-03-08 14:19:03.351000 UTC,2023-03-08 14:19:04.052000 UTC,"[{""brand"":""St.Botanica"",""category"":""Night Cream"",""coupon"":"""",""name"":""St.Botanica Vitamin C, E \u0026 Hyaluronic Acid Brightening Night Cream (50g)"",""price"":719,""product_id"":""7538657"",""quantity"":1},{""brand"":""The Face Shop"",""category"":""Face Moisturiser"",""coupon"":"""",""name"":""The Face Shop Chia Seed Advanced Hydro Lotion (145ml)"",""price"":1521,""product_id"":""7538511"",""quantity"":1}]"
ajs-next-2d5f846a723998197e481443f91ffb3f,order_completed,Order Completed,2023-03-10 17:46:02.296000 UTC,2023-03-10 17:46:02.517000 UTC,"[{""brand"":""Klairs"",""name"":""Klairs Midnight Blue Calming Cream - (30ml)"",""price"":1586,""product_id"":7508547,""quantity"":1},{""brand"":""COSRX"",""name"":""COSRX Advanced Snail 96 Mucin Power Essence (100ml)"",""price"":1377,""product_id"":7522436,""quantity"":1},{""brand"":""Klairs"",""name"":""Klairs Gentle Black Deep Cleansing Oil - (150ml)"",""price"":1491,""product_id"":7523945,""quantity"":1},{""brand"":""Plum"",""name"":""Plum Bodylovin Vanilla Vibes Eau De Parfum - (50ml)"",""price"":589,""product_id"":7528070,""quantity"":1}]"
e64d4c9f-e4d4-4297-bf40-cd1ee2a32089,order_completed,Order Completed,2023-03-11 11:51:27.247000 UTC,2023-03-11 11:51:27.895000 UTC,"[{""brand"":""Minimalist"",""category"":""Serums \u0026 Essences"",""coupon"":"""",""name"":""Minimalist 10% Niacinamide Face Serum Reduces Blemishes \u0026 Oil - (30ml)"",""price"":569,""product_id"":""7532238"",""quantity"":1},{""brand"":""Minimalist"",""category"":""Serums \u0026 Essences"",""coupon"":"""",""name"":""Minimalist 10% Lactic Acid Face Serum for Acne Scars Even Tone \u0026 Texture - (30ml)"",""price"":569,""product_id"":""7532229"",""quantity"":1},{""brand"":""Minimalist"",""category"":""Serums \u0026 Essences"",""coupon"":"""",""name"":""Minimalist Multi Peptide Night Serum Collagen Boosting Serum with 7% Matrixyl 3000 \u0026 3% Bio-Placenta - (30ml)"",""price"":664,""product_id"":""7532278"",""quantity"":1}]"
51D2CA73-44AF-4E55-AF88-576B381CE03A,order_completed,Order Completed,2023-02-28 10:42:45.066000 UTC,2023-02-28 10:42:45.410000 UTC,"[{""brand"":""Innisfree"",""category"":""Face Moisturiser"",""coupon"":"""",""currency"":""INR"",""name"":""Innisfree Aloe Revital Soothing Gel (300ml)"",""price"":550,""product_id"":""7522860"",""quantity"":1}]"
6add2d45-0bc6-432c-bc58-49a8e6399bd7,order_completed,Order Completed,2023-01-18 11:54:56.399000 UTC,2023-01-18 11:54:57.036000 UTC,"[{""brand"":""Innisfree"",""category"":""Sheet Masks"",""coupon"":"""",""name"":""Innisfree My Real Squeeze Mask - Lime (20ml)"",""price"":100,""product_id"":""7522635"",""quantity"":1}]"
711983fc-67f3-4bd2-b57a-dec2b41d4742,order_completed,Order Completed,2023-04-04 13:42:08.452000 UTC,2023-04-04 13:42:08.822000 UTC,"[{""brand"":""Colorbar"",""category"":""Nail Polish"",""coupon"":"""",""name"":""Colorbar Lux Nail Lacquer - 261 Beautiful Pink (12ml)"",""price"":129,""product_id"":""7518502"",""quantity"":1},{""brand"":""M.A.C"",""category"":""Lipstick"",""coupon"":"""",""name"":""M.A.C Mini Lipstick - Mehr (1.8g)"",""price"":1250,""product_id"":""7526202"",""quantity"":1}]"
ADF790F4-061B-47C5-82BC-4AC816B548AD,order_completed,Order Completed,2023-04-03 06:53:03.427000 UTC,2023-04-03 06:53:03.461000 UTC,"[{""brand"":""Lakme"",""category"":""Lipstick"",""coupon"":"""",""currency"":""INR"",""name"":""Lakme 9To5 Primer + Matte Lip Color - Mm1 Mauve Matter (3.6g)"",""price"":467,""product_id"":""7539204"",""quantity"":1}]"
0CF9BFBE-BAA7-469E-A924-727599466B7B,order_completed,Order Completed,2023-04-03 10:30:23.546000 UTC,2023-04-03 10:30:23.982000 UTC,"[{""brand"":""Streax"",""category"":""Hair Colour"",""coupon"":"""",""currency"":""INR"",""name"":""Streax Insta Shampoo Hair Colour - 4 Natural Brown (18ml)"",""price"":22,""product_id"":""7545597"",""quantity"":1}]"
AF7C683E-3DE1-43A1-B107-72AF37F3DB24,order_completed,Order Completed,2023-04-03 18:33:34.880000 UTC,2023-04-03 18:33:35.372000 UTC,"[{""brand"":""RAS Luxury Oils"",""category"":""Massage Tool"",""coupon"":"""",""currency"":""INR"",""name"":""Ras Luxury Oils Jade Face Roller"",""price"":2590,""product_id"":""7556799"",""quantity"":1}]"
8E288E9E-8A77-41AE-893F-26758C44FC5A,order_completed,Order Completed,2023-02-21 09:40:09.330000 UTC,2023-02-21 09:40:10.256000 UTC,"[{""brand"":""Dove"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Dove Cream Beauty Bathing Bar Soap - (50g)"",""price"":27,""product_id"":""7547386"",""quantity"":1}]"
4B0FE83C-28BA-4ED6-BE9A-8800326131FE,order_completed,Order Completed,2023-03-09 09:37:17.409000 UTC,2023-03-09 09:37:17.839000 UTC,"[{""brand"":""L'occitane"",""category"":""Contour"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""L'Occitane Immortelle Divine Eye \u0026 Lip Contour - (15ml)"",""price"":5270,""product_id"":""7532889"",""quantity"":2}]"
829D7762-9105-499F-BD9E-EA507AFB3DD4,order_completed,Order Completed,2023-04-08 16:18:55.143000 UTC,2023-04-08 16:18:55.602000 UTC,"[{""brand"":""L'occitane"",""category"":""Mens Perfumes (EDT \u0026 EDP)"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""L'Occitane Cedrat Eau De Toilette - (75ml)"",""price"":3960,""product_id"":""7528085"",""quantity"":1}]"
9C1633E5-AA60-453B-B001-84B498228FE8,order_completed,Order Completed,2023-04-08 10:38:55.826000 UTC,2023-04-08 10:38:56.297000 UTC,"[{""brand"":""L'Oreal Paris"",""category"":""Conditioner"",""coupon"":"""",""currency"":""INR"",""name"":""L'Oreal Paris Hyaluronic Moisture 72H Moisture Sealing Conditioner (180ml)"",""price"":196,""product_id"":""7549246"",""quantity"":1},{""brand"":""L'Oreal Paris"",""category"":""Shampoo"",""coupon"":"""",""currency"":""INR"",""name"":""L'Oreal Paris Hyaluronic Moisture 72H Moisture Filling Shampoo (180ml)"",""price"":209,""product_id"":""7549240"",""quantity"":1}]"
f4a4f8f5-f2ba-49ca-85db-2e251d3e037c,order_completed,Order Completed,2023-03-26 18:31:33.210000 UTC,2023-03-26 18:31:34.438000 UTC,"[{""brand"":""Too Faced"",""category"":""Concealer"",""coupon"":"""",""name"":""Too Faced Born This Way Super Coverage Concealer - Golden Beige (13.5ml)"",""price"":2350,""product_id"":""7535122"",""quantity"":1},{""brand"":""Plum"",""category"":""Kajal"",""coupon"":"""",""name"":""Plum Natur Studio All-Day-Wear Kohl Kajal With Free Sharpener FSBB - Black Brilliance (1.2g)"",""price"":336,""product_id"":""7536344"",""quantity"":1}]"
193c7410-25a3-4ef8-874a-b048e2cc7d68,order_completed,Order Completed,2022-12-28 00:54:02.916000 UTC,2022-12-28 00:54:02.617000 UTC,"[{""brand"":""Blue Heaven"",""category"":""Nail Polish Remover"",""coupon"":"""",""name"":""Blue Heaven Instant Nail Paint Remover (28ml)"",""price"":38.25,""product_id"":""7537691"",""quantity"":1}]"
8b894b04-74de-4f42-adbe-9cb08fe0c77e,order_completed,Order Completed,2022-12-28 01:05:38.864000 UTC,2022-12-28 01:05:39.232000 UTC,"[{""brand"":""Insight Cosmetics"",""category"":""Nail Polish Remover"",""coupon"":"""",""name"":""Insight Cosmetics Lemon Nail Polish Wipes (30 Pcs)"",""price"":40.5,""product_id"":""7512688"",""quantity"":1}]"
7DADCE26-F6F4-47AB-9D0B-1F07002DD4D1,order_completed,Order Completed,2023-04-07 04:51:56.373000 UTC,2023-04-07 04:51:56.770000 UTC,"[{""brand"":""mCaffeine"",""category"":""Masks \u0026 Peels"",""coupon"":"""",""currency"":""INR"",""name"":""mCaffeine Naked \u0026 Raw Latte Coffee Sleeping Face Mask - (100g)"",""price"":449,""product_id"":""7531268"",""quantity"":1}]"
ajs-next-ddc1914ed2810282c9cc53c9087d5d0f,order_completed,Order Completed,2023-02-16 17:56:07.988000 UTC,2023-02-16 17:56:08.209000 UTC,"[{""brand"":""Dove"",""name"":""Dove Cream Beauty Bathing Bar Soap - (50g)"",""price"":27,""product_id"":7547386,""quantity"":1}]"
ajs-next-ef3512c2941e869ae1ff2ec4ec726716,order_completed,Order Completed,2023-04-04 11:34:41.716000 UTC,2023-04-04 11:34:41.868000 UTC,"[{""brand"":""M.A.C"",""name"":""M.A.C Colour Excess Gel Pencil Eye Liner- Glide Or Die (0.35g)"",""price"":2000,""product_id"":7549273,""quantity"":1},{""brand"":""Mamaearth"",""name"":""Mamaearth Onion Shampoo For Hair Growth \u0026 Hair Fall (600ml)"",""price"":659,""product_id"":7552525,""quantity"":36},{""brand"":""Diego Dalla Palma Milano"",""name"":""Diego Dalla Palma Milano Makeupstudio Stay On Me Eye Liner - 35 Green (1.2g)"",""price"":1660,""product_id"":7553879,""quantity"":1}]"
ajs-next-57c3412b415debda4abc3e670b728a98,order_completed,Order Completed,2023-04-04 12:40:16.291000 UTC,2023-04-04 12:40:16.440000 UTC,"[{""brand"":""Beauty People"",""name"":""Beauty People Mini Pro Nail Paints Slate 242 (5.5ml)"",""price"":36,""product_id"":7530849,""quantity"":1}]"
ajs-next-6ccb527634fa94e807b1033412354ce7,order_completed,Order Completed,2023-04-04 15:47:58.734000 UTC,2023-04-04 15:47:59.145000 UTC,"[{""brand"":""M.A.C"",""category"":""Face Moisturiser"",""name"":""M.A.C Mini Strobe Cream - Pinklite (15ml)"",""price"":1250,""product_id"":7521727,""quantity"":1},{""brand"":""CLINIQUE"",""category"":""Face Moisturiser"",""name"":""Clinique Moisture Surge 100H Auto Replenishing Hydrator (15ml)"",""price"":950,""product_id"":7543032,""quantity"":1},{""brand"":""CLINIQUE"",""category"":""Free Gift"",""name"":""GWP CLINIQUE Moisture Surge 100H Auto-Replenishing Hydrator (1ml)"",""price"":0,""product_id"":7546269,""quantity"":1},{""brand"":""mCaffeine"",""category"":""Eye Masks"",""name"":""Mcaffeine Coffee Hydrogel Under Eye Patches (60Pcs)"",""price"":695,""product_id"":7552796,""quantity"":1}]"
e7de2d54-e5ff-4286-92e1-fc697893bd41,order_completed,Order Completed,2023-01-15 06:23:45.006000 UTC,2023-01-15 06:23:45.493000 UTC,"[{""brand"":""Half N Half"",""category"":""Lip Balm"",""coupon"":"""",""name"":""Half N' Half Essential Colour Lip Balm - Pink Lolita (3.5g)"",""price"":86.4,""product_id"":""7527940"",""quantity"":1}]"
